Customer_Id,Customer_Name,Gender,Age,Location,Customer_Join_Date,Customer_Join_Year,Loyalty_Status
9670,Jessica Vargas,Male,41,Myershaven,7/21/2019,2019,Silver
9671,Joshua Garcia,Female,25,Amyshire,1/15/2018,2018,Silver
9672,Jacqueline Wilson,Female,68,Henryville,6/14/2018,2018,Silver
9673,Linda Caldwell,Female,46,New Jenniferland,8/10/2018,2018,Gold
9674,Rhonda Greene,Female,48,Walkerton,7/27/2020,2020,Gold
9675,Sandra Maxwell,Male,66,East Karenville,10/27/2022,2022,Bronze
9676,Julie Clark,Female,43,North Phillipview,2/7/2023,2023,Bronze
9677,Devon Osborne,Male,41,Port Kelseymouth,7/17/2021,2021,Silver
9678,Bryan Butler,Female,69,Jermainehaven,3/16/2020,2020,Silver
9679,Brandon Castillo,Female,65,Lake Joshuatown,10/29/2019,2019,Silver
9680,Michael Garcia,Male,66,Karenmouth,2/23/2022,2022,Bronze
9681,Jennifer Gibson,Male,68,West Bruceville,9/14/2019,2019,Silver
9682,Christopher Solis,Female,46,Morrisfurt,10/4/2021,2021,Bronze
9683,Sherry Pierce,Female,49,East Donald,5/17/2022,2022,Silver
9684,Andrew Miller,Female,43,South Theresaville,1/10/2023,2023,Silver
9685,Lauren Black,Female,51,South Francisco,6/17/2020,2020,Bronze
9686,Melanie Peterson,Male,36,Michealside,1/18/2023,2023,Silver
9687,Shannon Barrett,Female,60,Port Karenmouth,12/14/2019,2019,Bronze
9688,Brenda Turner,Female,47,Gonzalesbury,12/31/2019,2019,Gold
9689,Eric Coleman,Male,37,North Frank,4/24/2020,2020,Bronze
9690,Francisco Carter,Female,62,Julianfort,11/2/2017,2017,Bronze
9691,Sandra Thompson,Male,26,West Allison,1/13/2019,2019,Bronze
9692,Andrew Collins,Male,56,Robertburgh,5/30/2020,2020,Silver
9693,Scott Villanueva,Female,28,West Megan,12/14/2019,2019,Silver
9694,Alyssa Sosa,Male,45,Lake Michaelhaven,3/30/2021,2021,Silver
9695,April Howard,Male,41,East Jonathan,11/7/2018,2018,Silver
9696,James Parker,Female,26,Jessicamouth,11/1/2022,2022,Silver
9697,Diane Rodriguez,Male,23,Dennisburgh,8/22/2018,2018,Silver
9698,Morgan Green,Male,49,Davisport,7/22/2021,2021,Silver
9699,Amber Frederick,Male,56,Bennettview,11/1/2018,2018,Gold
9700,Joshua Hart,Female,30,Mosleyport,11/17/2022,2022,Bronze
9701,Jason Vaughan,Male,54,Port Ricardo,5/25/2019,2019,Bronze
9702,Heather Lawrence,Female,56,South Jennifer,8/25/2018,2018,Gold
9703,Alexander Ochoa,Female,54,East Brycefurt,2/12/2023,2023,Gold
9704,Joseph Mullen,Male,35,Cochranstad,12/1/2021,2021,Bronze
9705,Rebecca Burton,Male,48,Johnfurt,8/17/2019,2019,Bronze
9706,Gary Jones,Female,20,Patelfort,11/17/2018,2018,Gold
9707,Phillip White,Male,47,Pamelastad,1/24/2022,2022,Silver
9708,Jonathan Rice,Male,49,South Denise,12/22/2019,2019,Bronze
9709,Robin Hall,Male,23,Christophertown,3/28/2018,2018,Bronze
9710,Angel Wong,Female,33,Derekland,12/30/2019,2019,Silver
9711,Tammy Garcia,Female,25,Bobbyshire,4/19/2021,2021,Silver
9712,Stephanie Combs,Female,69,Mullinsshire,11/9/2018,2018,Gold
9713,Paula Barajas,Male,22,Greerton,12/27/2019,2019,Gold
9714,Matthew Mccoy,Male,39,New Kristina,12/23/2017,2017,Bronze
9715,Jasmine Williams,Male,69,South Jessicaport,12/4/2020,2020,Gold
9716,Kayla Simpson,Female,33,West Douglas,6/3/2021,2021,Gold
9717,Gerald Gordon,Male,36,Jeannetown,9/24/2020,2020,Silver
9718,Edgar King,Female,23,Diazburgh,3/13/2022,2022,Gold
9719,Richard Duncan,Female,69,Annachester,12/4/2017,2017,Silver
9720,Joseph Green,Male,66,Nolanchester,11/8/2021,2021,Silver
9721,Tina Hancock,Female,30,Collinsbury,3/8/2023,2023,Silver
9722,Henry Taylor,Male,40,Sancheztown,12/15/2018,2018,Bronze
9723,Dustin Figueroa,Female,61,Jeffreyborough,7/25/2019,2019,Gold
9724,Tyler Ross,Female,44,Smithburgh,10/15/2018,2018,Silver
9725,Charles Barker,Male,54,East Derrick,2/5/2020,2020,Silver
9726,Tammy Campbell,Female,53,Lake Pamela,10/15/2020,2020,Silver
9727,Barbara Johnson,Male,50,South Laura,4/24/2022,2022,Silver
9728,Chad Henderson,Female,70,North Patrickstad,11/12/2021,2021,Gold
9729,Michael Lee,Female,59,Annahaven,1/12/2021,2021,Gold
9730,Caleb Barnes,Female,32,North Sabrinaburgh,9/6/2022,2022,Bronze
9731,Kaitlin Peterson,Male,53,South Hannah,1/30/2019,2019,Gold
9732,Dean Kane,Male,39,Port Stephanie,4/25/2020,2020,Silver
9733,Alexander Maldonado,Female,26,South Johnborough,7/30/2022,2022,Bronze
9734,Rhonda Castro,Male,69,New Brett,1/18/2023,2023,Silver
9735,Kevin Boyle,Female,21,Amberport,10/1/2019,2019,Silver
9736,Donald Decker,Male,20,Port James,9/3/2019,2019,Gold
9737,Melanie Ellis,Male,64,Whitemouth,7/30/2022,2022,Bronze
9738,Whitney Kline,Male,43,North Ginamouth,8/4/2021,2021,Silver
9739,James Jones,Male,18,Shellyport,7/31/2020,2020,Silver
9740,Nathan Moss,Female,21,West Renee,3/14/2021,2021,Bronze
9741,Dana Smith,Female,54,Silvatown,3/5/2018,2018,Silver
9742,Kimberly Miller,Male,39,East Rebecca,5/18/2020,2020,Silver
9743,Carla Baird,Male,19,Sherrychester,2/25/2021,2021,Gold
9744,Nicole Ortiz,Female,27,Port Aprilmouth,10/10/2019,2019,Gold
9745,Brittany Barry,Male,21,Jenniferbury,5/26/2022,2022,Gold
9746,Oscar Price,Female,65,Bryanmouth,3/11/2021,2021,Silver
9747,Curtis Brown,Female,23,North Tina,3/14/2018,2018,Silver
9748,James Cruz,Male,43,Connieborough,5/28/2019,2019,Gold
9749,Linda Franklin,Female,54,Kellybury,7/23/2020,2020,Bronze
9750,James Taylor,Male,41,West Kelly,1/30/2022,2022,Gold
9751,Shirley Ward,Male,27,Johnnyport,8/8/2022,2022,Silver
9752,Jason Newman,Female,34,Thompsonport,6/27/2020,2020,Gold
9753,Michael Perez,Female,21,West Jessicamouth,1/2/2023,2023,Silver
9754,Rachel Gomez,Female,29,Raymondhaven,12/4/2019,2019,Gold
9755,Thomas Stevenson,Female,54,Whiteville,6/19/2018,2018,Gold
9756,Catherine White,Female,51,Crystaltown,3/18/2018,2018,Gold
9757,Theresa Walker,Male,41,East Emily,8/29/2020,2020,Bronze
9758,Amanda Wilson,Male,64,Johnsonport,2/11/2021,2021,Gold
9759,Tiffany Cole,Female,51,North Jack,1/7/2021,2021,Bronze
9760,Roberto Kennedy,Male,48,South Robert,11/1/2018,2018,Gold
9761,Tara Hahn,Female,26,South Heatherburgh,1/17/2020,2020,Silver
9762,Eric Williamson,Female,45,North Chadfort,6/15/2018,2018,Bronze
9763,Rickey Hayes,Female,38,Port Antonio,1/18/2019,2019,Gold
9764,Kevin Hensley,Female,24,Welchland,1/11/2021,2021,Silver
9765,Tammy Silva,Female,32,Estradaport,2/18/2022,2022,Silver
9766,Derek Adkins,Male,69,Michaelville,2/6/2022,2022,Bronze
9767,Kristina Garrison,Female,56,South Lanceport,9/14/2020,2020,Gold
9768,Joanna Ruiz,Female,58,Port Molly,8/11/2022,2022,Silver
9769,Tammy Simmons,Female,60,Christopherville,5/18/2022,2022,Silver
9770,Tanya Gould,Male,53,Rodriguezshire,7/10/2020,2020,Silver
9771,Christopher Watkins,Male,52,West Brent,2/12/2023,2023,Silver
9772,Donna Bowman,Male,34,Sarahview,2/7/2020,2020,Gold
9773,Lisa Johnson,Male,64,Georgeton,6/3/2018,2018,Bronze
9774,Nathan Hayes,Female,44,South Ericachester,7/30/2018,2018,Gold
9775,Shane Cantu,Female,62,Kennedytown,9/28/2022,2022,Gold
9776,Bryan Nelson,Male,30,Shaneberg,10/13/2021,2021,Gold
9777,Jacob Martin,Female,39,New Michaelfort,7/2/2019,2019,Silver
9778,Daniel Lee,Male,35,New Ethan,12/28/2020,2020,Bronze
9779,Cassandra Arnold,Male,62,Adamview,2/5/2020,2020,Silver
9780,Brian Clements,Female,57,Brookeside,7/27/2018,2018,Gold
9781,Derek Estrada,Female,36,New Destinyville,4/3/2018,2018,Bronze
9782,Allison West,Male,70,Lake Shawnbury,1/2/2019,2019,Bronze
9783,Joe Rios,Male,42,Terranceview,11/29/2018,2018,Bronze
9784,Felicia Gutierrez,Female,22,Samanthabury,9/12/2020,2020,Gold
9785,Jessica Vasquez,Female,60,Dorseystad,12/6/2021,2021,Bronze
9786,Charles Thompson,Male,58,Port Kimberlyburgh,5/16/2020,2020,Silver
9787,Tyler Hicks,Female,36,New Benjaminland,10/29/2019,2019,Bronze
9788,Kristen Jefferson,Female,18,North Danaborough,5/10/2021,2021,Silver
9789,Gregg Thompson,Male,68,Nguyenhaven,12/9/2021,2021,Gold
9790,Harry Potter,Female,53,West Morgan,7/14/2019,2019,Silver
9791,Mark Martinez,Male,53,Jillton,5/24/2021,2021,Silver
9792,Thomas White,Male,24,Cochranland,8/9/2021,2021,Gold
9793,Dylan Gilmore,Female,44,Hughesmouth,12/26/2021,2021,Silver
9794,David Weiss,Male,49,Matthewfurt,10/26/2019,2019,Bronze
9795,Anna Reed,Female,53,Suttonhaven,1/10/2019,2019,Bronze
9796,Douglas Summers,Male,35,Stacieburgh,6/19/2020,2020,Silver
9797,Vanessa Atkinson,Male,27,East Antoniomouth,9/7/2021,2021,Silver
9798,Morgan Turner,Male,46,Richardstad,12/11/2018,2018,Bronze
9799,Michael Carlson,Male,50,Jeffreymouth,3/13/2019,2019,Bronze
9800,Joshua Stephens,Male,25,East Larryberg,8/23/2018,2018,Bronze
9801,Christopher Patel,Male,52,Danielleberg,7/28/2018,2018,Gold
9802,Nicholas Ray,Male,39,Port Ann,4/30/2019,2019,Bronze
9803,Tamara Murray,Female,65,Jenniferton,1/23/2020,2020,Gold
9804,Javier Hahn,Male,59,Lake Paul,11/14/2017,2017,Bronze
9805,Teresa Baker,Male,33,Port Michelle,12/10/2017,2017,Bronze
9806,Joshua Yates,Female,21,South Douglas,12/12/2018,2018,Silver
9807,Brianna Wyatt,Male,19,Allisonbury,2/7/2019,2019,Silver
9808,Amy Meza,Female,59,Bakerfort,3/9/2020,2020,Bronze
9809,Samantha Ruiz,Male,27,Hernandezchester,8/5/2019,2019,Silver
9810,Elijah Whitaker,Female,42,East William,10/24/2018,2018,Silver
9811,Justin Gray,Male,37,Jasonchester,9/21/2020,2020,Bronze
9812,Cheryl Burgess,Male,35,Connorton,6/19/2020,2020,Bronze
9813,Christine Mcdowell,Male,64,Samanthastad,7/8/2020,2020,Silver
9814,Sarah Tran,Female,68,West Jasonfurt,12/3/2021,2021,Silver
9815,Whitney Cross,Female,27,East Thomas,10/22/2021,2021,Silver
9816,Eric Rush,Female,60,Amandamouth,1/11/2018,2018,Bronze
9817,Jesse Hess,Male,61,Stricklandshire,7/14/2022,2022,Gold
9818,Ryan Jones,Male,49,Terrancebury,10/15/2019,2019,Silver
9819,Vincent Lawson,Male,49,Port Robinborough,12/19/2021,2021,Gold
9820,Melissa Bowen,Female,55,Marquezton,8/8/2018,2018,Gold
9821,Ronnie Spencer,Female,24,Robinshire,6/8/2022,2022,Gold
9822,Emma Johnson,Female,57,North Sharonbury,7/21/2018,2018,Bronze
9823,James Wilson,Male,23,South Christopher,2/7/2022,2022,Gold
9824,Angela Davis,Female,59,Johnsonview,5/2/2022,2022,Gold
9825,Steven Cooper,Female,30,Andrewview,7/22/2022,2022,Bronze
9826,Jorge Martinez,Male,43,Washingtonstad,3/20/2021,2021,Bronze
9827,Andrea Hammond,Male,51,Beckerborough,6/15/2022,2022,Bronze
9828,Brian Gonzalez,Male,57,Matthewchester,11/14/2020,2020,Silver
9829,Christina English,Male,70,East Alexis,9/14/2021,2021,Bronze
9830,William Ford,Male,66,Huntfort,10/24/2022,2022,Silver
9831,Derek Lopez,Male,38,Lake Katie,7/31/2019,2019,Silver
9832,Brian Moore,Male,46,New Michelle,12/17/2021,2021,Silver
9833,Mary Davis,Male,32,New Jonathan,10/24/2021,2021,Silver
9834,Samantha Noble,Female,70,West Linda,7/23/2019,2019,Gold
9835,Brianna Diaz,Male,60,Lake Michelle,12/24/2019,2019,Bronze
9836,Laura Joseph,Female,52,North Tracy,7/16/2018,2018,Silver
9837,Allison Archer,Male,51,Simmonsport,10/4/2019,2019,Silver
9838,Sally Lee,Male,55,Moralesside,11/27/2019,2019,Gold
9839,Jay Berry,Female,38,Sethbury,12/10/2020,2020,Bronze
9840,Terri Baker,Male,28,Richardview,10/8/2019,2019,Gold
9841,Chelsea Banks,Male,25,Michaelhaven,11/15/2018,2018,Gold
9842,Brian Davis,Male,55,New Kyleview,3/31/2020,2020,Bronze
9843,Michael Miller,Male,25,Waynetown,7/4/2021,2021,Gold
9844,Isabella Moore,Male,38,East Josephbury,8/3/2018,2018,Silver
9845,Emily White,Male,24,South Leonville,5/5/2019,2019,Gold
9846,Gary Mays,Female,35,Morseview,11/15/2022,2022,Gold
9847,Scott Rodriguez,Male,48,Hudsonmouth,1/27/2023,2023,Gold
9848,Daniel English,Female,33,West Brookemouth,3/5/2023,2023,Bronze
9849,Daisy Liu,Male,34,Kennedyview,3/23/2021,2021,Bronze
9850,Glen Young,Male,53,Baldwinmouth,8/30/2021,2021,Gold
9851,Mark Patterson,Male,49,Port Caitlinburgh,5/31/2019,2019,Gold
9852,Ricky Middleton,Female,20,Patriciastad,10/9/2017,2017,Bronze
9853,Theresa May,Female,36,East Benjaminton,1/13/2019,2019,Silver
9854,Jillian Nguyen,Male,22,Joneshaven,2/17/2023,2023,Bronze
9855,Chad Gordon,Female,63,North Brooke,11/24/2020,2020,Bronze
9856,Jacqueline Thomas,Male,34,Vanessaland,3/9/2018,2018,Silver
9857,Katie Bush,Male,38,Ianstad,6/6/2020,2020,Bronze
9858,Christopher Fernandez,Female,66,Henryborough,12/16/2017,2017,Bronze
9859,Cory Love,Female,48,North Virginia,2/25/2019,2019,Silver
9860,Lee Davis,Female,67,Reynoldsland,4/22/2021,2021,Silver
9861,Joshua Lane,Female,29,Port Garyshire,4/3/2020,2020,Bronze
9862,John Byrd,Male,52,North Ronaldmouth,4/22/2021,2021,Silver
9863,Kristen White,Male,54,Beasleyshire,7/3/2019,2019,Silver
9864,Gregory Mcbride,Female,58,New Christina,7/11/2022,2022,Silver
9865,Vickie Bennett,Male,55,Lake Savannah,1/22/2023,2023,Bronze
9866,Phillip Brown,Male,42,Hallville,10/11/2021,2021,Bronze
9867,Renee Logan,Female,56,Hensleyport,3/20/2022,2022,Gold
9868,Ronald Rodgers,Male,27,Ashleyfurt,10/23/2018,2018,Silver
9869,Adam Simmons,Male,55,West Coryville,7/20/2018,2018,Bronze
9870,Peter Smith,Male,36,East Davidberg,2/24/2022,2022,Gold
9871,Jose Mullins,Female,39,South Stacey,5/23/2018,2018,Silver
9872,Robert Anderson,Male,52,New Allison,6/25/2021,2021,Silver
9873,Mackenzie Adams,Female,27,South Amyport,4/13/2019,2019,Bronze
9874,Kara Sanchez,Female,54,Rayberg,4/1/2018,2018,Silver
9875,Adam Solomon,Male,45,Johnville,5/20/2020,2020,Silver
9876,Diana Gardner,Female,59,Fosterberg,9/9/2022,2022,Gold
9877,Karen Jackson,Male,35,Joshuabury,10/5/2017,2017,Bronze
9878,Danielle Strickland,Male,52,Michelleborough,12/14/2022,2022,Bronze
9879,Juan Morgan,Male,44,West Marybury,1/19/2023,2023,Gold
9880,William Henderson,Female,54,Pearsonview,12/15/2022,2022,Silver
9881,Maria King,Male,41,Lake Anthony,5/19/2021,2021,Silver
9882,John Hunt,Male,38,Bennettstad,9/28/2022,2022,Bronze
9883,John Dalton,Male,52,South Kristin,10/10/2020,2020,Silver
9884,Angelica Oneill,Male,27,West Sabrinashire,11/14/2021,2021,Silver
9885,Cole Burton,Male,64,Chungton,6/28/2019,2019,Silver
9886,Sherry Sullivan,Female,42,Derrickfort,12/21/2020,2020,Silver
9887,Roy Buck,Female,68,East Ashleychester,5/29/2018,2018,Bronze
9888,Nicholas Escobar,Male,45,Port Jessicaville,6/1/2018,2018,Bronze
9889,Jeffrey Tapia,Female,45,Port Debbie,7/11/2018,2018,Bronze
9890,Janet Pearson,Female,69,Joannafurt,3/25/2021,2021,Gold
9891,Tina Shields,Female,21,Taylormouth,7/20/2022,2022,Silver
9892,Samuel Gomez,Female,53,North Linda,11/21/2022,2022,Bronze
9893,Jennifer Lopez,Male,61,East Cindy,7/31/2021,2021,Bronze
9894,Gabriella Navarro,Female,26,Lisahaven,3/13/2022,2022,Bronze
9895,Ana Torres,Female,19,Markchester,9/1/2021,2021,Silver
9896,Chase Martinez,Male,63,East Sherritown,2/7/2019,2019,Bronze
9897,Rebecca Hays,Male,47,East Nicole,7/23/2020,2020,Gold
9898,Michelle Miller,Female,33,Holmesberg,2/19/2019,2019,Silver
9899,Nicole Franklin,Male,63,Port Renee,9/19/2021,2021,Silver
9900,Connie Hanna,Male,39,Michaelshire,5/14/2021,2021,Bronze
9901,Jennifer Clark,Female,37,South Michaelton,11/2/2017,2017,Bronze
9902,Miranda Gonzales,Male,53,Alexabury,11/1/2021,2021,Gold
9903,Catherine Hill,Female,61,West Jessica,8/27/2022,2022,Gold
9904,Stacy Black,Male,49,Ericport,10/23/2019,2019,Silver
9905,Mark Joseph,Female,51,New Troy,3/10/2020,2020,Silver
9906,Hannah Jenkins,Female,57,East Theresaborough,10/30/2018,2018,Gold
9907,Nathaniel Mason,Female,35,Danieltown,1/22/2023,2023,Bronze
9908,Stephen Jones,Male,66,Sweeneyshire,12/26/2021,2021,Gold
9909,Laura Salas,Female,48,Timburgh,9/7/2018,2018,Silver
9910,Dillon Clark,Female,47,Longtown,9/10/2021,2021,Silver
9911,Alyssa Williams,Female,66,Ellisborough,4/4/2022,2022,Bronze
9912,Jacqueline Jenkins,Female,23,Lake Corey,10/31/2020,2020,Bronze
9913,Sean Caldwell,Male,25,New Robert,8/9/2018,2018,Silver
9914,Marie Robertson,Female,47,Sharonport,6/12/2019,2019,Bronze
9915,Patricia Brown,Male,70,Jasonmouth,1/23/2019,2019,Silver
9916,James Weber,Female,60,Loveside,5/28/2020,2020,Gold
9917,Donna Barnes,Male,36,Port Christopherburgh,9/3/2020,2020,Bronze
9918,Sarah Moran,Male,31,Kimberlyview,12/25/2018,2018,Silver
9919,Jason Brooks,Male,40,Stephanieberg,3/16/2021,2021,Bronze
9920,Michelle King,Male,43,South Richardchester,1/19/2019,2019,Gold
9921,Kathleen Williams,Female,34,Baldwinhaven,12/18/2021,2021,Silver
9922,Kayla Morris,Male,23,North Amanda,8/20/2019,2019,Silver
9923,Michael Saunders,Female,39,Tylerberg,12/13/2019,2019,Silver
9924,Rita Riley,Male,22,South Austinstad,9/28/2018,2018,Bronze
9925,Ruth Cardenas,Male,24,West Andrew,5/21/2020,2020,Bronze
9926,Stephen Hernandez,Female,46,Whitehaven,9/29/2022,2022,Bronze
9927,Matthew Johnson,Female,62,East Gregburgh,9/14/2021,2021,Silver
9928,Anthony Calderon,Female,18,North Georgeshire,3/19/2019,2019,Bronze
9929,Eric Lane,Female,38,Johnsonborough,9/27/2017,2017,Silver
9930,Brian Holder,Male,63,Port Adamland,2/18/2018,2018,Gold
9931,Sherry Jacobs,Male,59,Derrickberg,8/14/2022,2022,Gold
9932,David Mclaughlin,Female,59,Lake Randallhaven,6/14/2020,2020,Silver
9933,Yvonne Wright,Female,19,Port Christineland,1/13/2018,2018,Bronze
9934,Robert Hogan,Female,44,South Kyle,9/11/2018,2018,Bronze
9935,Jason Delacruz,Male,41,West Angela,2/26/2019,2019,Silver
9936,Rebecca Bennett,Male,37,Jeremiahshire,10/23/2020,2020,Silver
9937,James Nelson,Male,53,North Denise,8/8/2019,2019,Bronze
9938,Joshua Henderson,Male,25,Wilsonfurt,1/22/2021,2021,Bronze
9939,Jonathan Johnson,Female,41,Karaberg,1/10/2018,2018,Gold
9940,Sharon Brown,Male,66,Bakerberg,12/15/2020,2020,Silver
9941,Linda Thomas,Female,63,Gracemouth,9/20/2019,2019,Silver
9942,Gary Nguyen,Male,27,Port Steven,1/13/2022,2022,Silver
9943,James Barr,Male,61,Lake Daniel,8/4/2022,2022,Gold
9944,Patrick Vaughn,Male,70,Josephside,1/22/2019,2019,Gold
9945,Elizabeth Short,Male,32,North Christopher,7/13/2020,2020,Silver
9946,Jacob Miller,Female,20,North Christinastad,12/20/2022,2022,Silver
9947,Haley Carter,Male,43,Barnettview,5/1/2021,2021,Bronze
9948,Jeff Meyer,Female,22,Williamschester,3/4/2019,2019,Gold
9949,Raymond Smith,Female,25,Kathrynberg,6/17/2022,2022,Silver
9950,Rachel Logan,Male,36,Eugeneburgh,1/23/2019,2019,Bronze
9951,Michael Rowe,Female,21,Wilcoxtown,4/14/2022,2022,Silver
9952,Robert Williams,Male,32,West Jennifer,5/30/2020,2020,Bronze
9953,Candice Camacho,Female,39,East Catherinetown,3/4/2023,2023,Gold
9954,Thomas Simmons,Male,40,Port Angelafort,12/15/2019,2019,Bronze
9955,Stephanie Wilkinson,Female,28,Brownchester,11/13/2018,2018,Bronze
9956,Michelle Hardy,Male,59,Kimville,12/26/2021,2021,Gold
9957,Philip Vance,Male,35,North Jonhaven,3/7/2023,2023,Gold
9958,Paul Phelps,Female,54,Paulbury,7/18/2020,2020,Bronze
9959,Samantha Andersen,Female,68,Youngview,7/13/2018,2018,Bronze
9960,Holly Logan,Female,69,New Ronald,7/27/2018,2018,Gold
9961,Jeremy Page,Female,34,Donaldsonmouth,12/3/2020,2020,Gold
9962,Gary Wagner,Male,20,East Oliviatown,1/14/2023,2023,Silver
9963,Denise Martinez,Female,29,East Bradley,2/27/2018,2018,Silver
9964,Amy Evans,Male,42,Adamside,10/4/2022,2022,Gold
9965,Christopher Lopez,Female,50,South Robertport,3/29/2018,2018,Gold
9966,Raymond Velasquez,Male,44,Lynnview,5/1/2020,2020,Bronze
9967,John Casey,Male,66,Angelaton,1/30/2020,2020,Gold
9968,Barry Allen,Female,34,Lake Laurie,1/20/2019,2019,Gold
9969,Victor Shepherd,Male,36,North Brian,3/24/2019,2019,Gold
9970,Marcus Ross,Female,69,Veronicabury,8/17/2018,2018,Bronze
9971,Andrew Rice,Male,35,New John,11/19/2020,2020,Silver
9972,Zachary Fuller,Female,56,Lake Christina,7/27/2022,2022,Gold
9973,Jason Russell,Male,42,West Hannah,9/14/2021,2021,Silver
9974,Erica Lane,Female,44,New Robertton,10/7/2017,2017,Gold
9975,Laura Davis,Male,68,Port Derekshire,3/6/2021,2021,Gold
9976,James Adams,Male,66,Lake Tylerhaven,8/23/2021,2021,Bronze
9977,Tina Forbes,Female,51,Lisaton,11/17/2020,2020,Silver
9978,Nicholas Coffey,Male,63,West Matthewside,4/1/2021,2021,Gold
9979,Joan Watkins,Male,53,East Amber,10/22/2017,2017,Silver
9980,Erin Torres,Female,56,Masonhaven,4/12/2021,2021,Bronze
9981,Brittany Obrien,Female,59,Laurenside,2/10/2022,2022,Bronze
9982,Kayla Stephenson,Male,46,North Diane,6/26/2018,2018,Bronze
9983,Jacob Perez,Male,28,Taylorville,3/6/2023,2023,Gold
9984,Kyle Carter,Male,60,West Margaretville,4/1/2022,2022,Bronze
9985,Thomas Edwards,Male,21,Lynnmouth,2/28/2018,2018,Bronze
9986,Patrick Jimenez,Male,26,East Ashleyton,6/27/2021,2021,Silver
9987,Nicole Tapia,Male,66,Megantown,2/8/2018,2018,Gold
9988,Gregory Jenkins,Male,69,Bankston,1/19/2018,2018,Bronze
9989,Ronald Moreno,Male,28,West Bradley,2/23/2021,2021,Silver
9990,Christopher Johnson,Male,46,New Warren,3/26/2021,2021,Bronze
9991,Alexander Hopkins,Female,18,North Holly,1/24/2023,2023,Bronze
9992,Joshua Clark,Male,34,South Maryland,6/15/2020,2020,Silver
9993,Margaret Bryant,Male,68,Rodrigueztown,6/17/2022,2022,Bronze
9994,Bradley Parker,Female,50,Buchananberg,11/7/2018,2018,Silver
9995,Sean Ayala,Female,42,Kentview,11/6/2022,2022,Bronze
9996,Kenneth Davis,Male,36,Lake Barbarabury,12/20/2017,2017,Silver
9997,Matthew Grant,Male,51,East Christianmouth,11/25/2019,2019,Bronze
9998,Jessica Vincent,Female,52,North Heather,4/22/2018,2018,Silver
9999,Travis Russell,Male,34,Walkerfurt,1/2/2018,2018,Silver
10000,Lisa Hogan,Male,64,Davisstad,1/26/2021,2021,Silver
10001,Thomas Wallace,Male,21,Port Brent,11/27/2022,2022,Silver
10002,John Bond,Male,65,Brendaton,8/9/2019,2019,Gold
10003,Danielle Brown,Female,22,East Carolyn,1/29/2018,2018,Silver
10004,Isabella Hall,Female,21,Port Sara,8/27/2020,2020,Silver
10005,Keith Stewart,Male,34,Wilsonfurt,10/19/2020,2020,Bronze
10006,Patrick Poole,Female,47,Rebeccaview,9/28/2017,2017,Gold
10007,Gary Nelson,Male,63,North Jenniferchester,3/6/2018,2018,Bronze
10008,Jeffery Patterson,Female,56,Goodmanhaven,12/16/2018,2018,Gold
10009,Amanda Brown,Male,31,East Brian,2/15/2022,2022,Bronze
10010,Christopher Lester,Male,18,Chenview,9/12/2019,2019,Silver
10011,David Patterson,Female,24,Jeffreyton,8/13/2018,2018,Gold
10012,Megan Vargas,Male,68,Jakefort,7/7/2020,2020,Gold
10013,Vickie Hancock,Female,26,New Caroline,1/30/2020,2020,Bronze
10014,Eric Frazier,Male,47,Kylemouth,10/23/2019,2019,Bronze
10015,Robert Simmons,Female,52,Lake Timothychester,3/2/2022,2022,Silver
10016,Margaret Horton,Female,26,Pinedaport,11/8/2021,2021,Gold
10017,Karen Sandoval,Male,19,Kathystad,11/30/2022,2022,Silver
10018,Mike Stephenson,Male,26,South Erica,1/27/2018,2018,Gold
10019,Jennifer Rogers,Female,35,Romeroside,11/16/2022,2022,Silver
10020,Tammy Moreno,Female,26,Gailland,12/16/2020,2020,Silver
10021,Lydia Johnson,Male,32,South Christineborough,7/10/2022,2022,Bronze
10022,Brandon Gutierrez,Male,20,Victoriahaven,4/23/2020,2020,Silver
10023,Melissa Daniels,Female,29,Robertshire,1/26/2019,2019,Bronze
10024,Kathleen Moreno,Male,46,East Nicholaschester,6/13/2020,2020,Silver
10025,Tammy West,Female,28,Holmeston,9/9/2020,2020,Silver
10026,Jessica Williams,Female,23,West Travis,6/6/2018,2018,Gold
10027,Joseph Guerra,Female,37,Anthonychester,4/30/2021,2021,Bronze
10028,Michelle Mitchell,Male,57,Port Janet,6/4/2020,2020,Silver
10029,Aaron Vasquez,Female,37,New Lauren,1/17/2019,2019,Bronze
10030,Joshua Johnson,Female,30,South Lisafort,9/22/2019,2019,Bronze
10031,Donald Abbott,Male,63,New Alicia,2/7/2022,2022,Gold
10032,Sarah Howard,Female,59,West Amandaside,7/12/2022,2022,Silver
10033,Tara Cunningham,Male,55,South Mary,4/4/2020,2020,Bronze
10034,Luke Cole,Female,42,Hughesstad,7/28/2019,2019,Gold
10035,Jennifer Riley,Male,26,Smithmouth,11/26/2022,2022,Silver
10036,Dennis Sanders,Female,58,Powellmouth,5/13/2022,2022,Gold
10037,Michael Jones,Male,42,Simpsonshire,9/16/2020,2020,Gold
10038,Daniel Davis,Male,60,South Patrick,3/27/2019,2019,Bronze
10039,Kelly Madden,Female,27,Howeland,7/31/2020,2020,Bronze
10040,Jonathan Anderson,Female,65,New Robertmouth,6/11/2019,2019,Gold
10041,Michael Gonzalez,Female,62,Fergusonshire,12/12/2020,2020,Bronze
